id_exp,L_trend,N_acoes,Fator_Max_SMA,Ativar_Preco_Teto,Custo_bps,Slippage_bps,Custo_Total_bps,Retorno_Acumulado_Pct,Retorno_Acumulado_CDI_Pct,Retorno_Anualizado_Pct,Retorno_Anualizado_CDI_Pct,ALPHA_Anualizado_Pct,Volatilidade_Anualizada_Pct,Sharpe_Ratio,Sharpe,Max_Drawdown_Pct,Tempo_Recuperacao_Dias,Alocacao_Media_Caixa_Pct,Turnover_Mensal_Medio_Pct,Patrimonio_Final_R$
EXP_048,150,4,Desativado,False,6.0,9.0,15,75.25928755271882,282.0398862542562,3.98101794991339,9.774156536006707,-5.793138586093316,21.056521059341872,-0.27512325373061325,-0.27512325373061325,-57.17109629038883,1637,5.219657007355382,65.44694145336584,175259.28755271883
EXP_049,150,6,1.20,True,0.0,0.0,0,500.53955586561045,282.0398862542562,13.283561272192323,9.774156536006707,3.5094047361856173,11.724860642785991,0.299313129861792,0.299313129861792,-15.173531483770866,287,46.50667195021239,40.468213762649064,600539.5558656105
EXP_050,150,6,1.20,True,3.2,4.8,8,467.55574226370993,282.0398862542562,12.839202375960745,9.774156536006707,3.0650458399540392,11.72362368942749,0.2614418477725566,0.2614418477725566,-15.31490925517563,289,46.49443732505139,40.462040655306765,567555.7422637099
EXP_051,150,6,1.20,True,6.0,9.0,15,440.18260332436887,282.0398862542562,12.451791925969369,9.774156536006707,2.6776353899626626,11.722918900767999,0.22841029718180886,0.22841029718180886,-15.43806404050058,289,46.48759022355464,40.45277483515736,540182.6033243688
EXP_052,150,6,1.20,False,0.0,0.0,0,123.79926202452407,282.0398862542562,5.764848781682375,9.774156536006707,-4.009307754324332,19.479597959773876,-0.20582086768955435,-0.20582086768955435,-50.39494989117328,1637,9.538686036789548,71.09168462549474,223799.26202452407
EXP_053,150,6,1.20,False,3.2,4.8,8,102.68324548756533,282.0398862542562,5.038085368008582,9.774156536006707,-4.736071167998124,19.485070997425552,-0.243061529959212,-0.243061529959212,-51.50022986147837,1637,9.509757487892449,71.0836747645774,202683.24548756535
EXP_054,150,6,1.20,False,6.0,9.0,15,85.89146855496365,282.0398862542562,4.407976400169522,9.774156536006707,-5.366180135837184,19.48778360676149,-0.27536123368977333,-0.27536123368977333,-52.43113588242977,1637,9.50415670520404,71.0516894589886,185891.46855496365
EXP_055,150,6,Desativado,True,0.0,0.0,0,430.54767020455597,282.0398862542562,12.311071565404674,9.774156536006707,2.536915029397968,12.883371930678663,0.19691390134883188,0.19691390134883188,-18.130219826397067,459,41.763162630793914,35.501484017187735,530547.670204556
EXP_056,150,6,Desativado,True,3.2,4.8,8,405.0763416328394,282.0398862542562,11.927277161103333,9.774156536006707,2.1531206250966273,12.88338858271658,0.16712378201377062,0.16712378201377062,-18.28944862127902,459,41.752643115788544,35.496203782897204,505076.34163283935
EXP_057,150,6,Desativado,True,6.0,9.0,15,383.5998296256462,282.0398862542562,11.589414863443048,9.774156536006707,1.815258327436342,12.883847290293115,0.14089412009749486,0.14089412009749486,-18.42528246758931,459,41.74712357133697,35.48645088828462,483599.8296256462
